routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ytpmv	UNU	256	2.1260	1.8723	2.0700	2.0769	2.0613	2.0613	2.1260	2.1279	2.1204
ytpmv	UNU	512	2.1207	1.9170	2.1330	2.1304	2.1348	2.1348	2.1355	2.1266	2.0877
ytpmv	UNU	1024	1.8991	1.7989	1.8904	1.8827	1.8827	1.8827	1.8748	1.8536	1.8894
ytpmv	UNU/x-1	128	2.2342	1.4328	2.1405	2.2276	2.1025	2.1025	2.2275	2.1703	2.2135
ytpmv	UNU/x-1	256	2.2007	1.8498	2.2528	2.2498	2.2450	2.2450	2.2440	2.1887	2.2524
ytpmv	UNU/x-1	512	2.1940	1.9394	2.2294	2.2405	2.2326	2.2326	2.2263	2.2666	2.2643
ytpmv	UNU/x-1	1024	1.9567	1.8461	1.9512	1.9868	1.9599	1.9599	1.9805	1.9859	1.9860
ytpmv	UNU/x2	128	2.2341	1.4490	2.2272	2.2274	2.2175	2.2175	2.2273	2.2283	2.1644
ytpmv	UNU/x2	256	2.2540	1.8408	2.1645	2.2255	2.1896	2.1896	2.1912	2.2441	2.2526
ytpmv	UNU/x2	512	2.2512	1.9388	2.2585	2.2319	2.2482	2.2482	2.1936	2.2513	2.2389
ytpmv	UNU/x2	1024	1.9835	1.8287	1.9755	1.9569	1.9633	1.9633	1.9791	1.9784	1.9939
ytpmv	UTN	128	3.3055	2.0159	2.9456	3.1957	3.1297	3.1297	3.1880	3.1923	3.1702
ytpmv	UTN	256	3.2460	2.8229	3.0521	3.0270	3.0153	3.0153	3.1382	3.1351	3.0639
ytpmv	UTN	512	3.2456	2.9852	3.1423	3.1661	3.1496	3.1496	3.1538	3.1160	3.1600
ytpmv	UTN	1024	2.6479	2.6951	2.6044	2.6032	2.6062	2.6062	2.6099	2.6074	2.6057
ytpmv	UTN/x-1	128	3.2760	1.9014	3.2768	3.2792	3.1704	3.1704	3.1698	3.1816	3.0208
ytpmv	UTN/x-1	256	3.1579	2.7003	3.2264	3.2270	3.0163	3.0163	3.1416	3.0592	3.0147
ytpmv	UTN/x-1	512	3.2554	2.8868	3.2541	3.2361	3.1417	3.1417	3.0394	3.1652	3.1500
ytpmv	UTN/x-1	1024	2.6453	2.7007	2.6444	2.6363	2.5941	2.5941	2.5530	2.5946	2.6080
ytpmv	UTN/x2	128	3.3053	1.9250	3.2737	3.2903	3.1680	3.1680	3.1517	3.1820	3.1677
ytpmv	UTN/x2	256	3.2341	2.7991	3.2284	3.2258	3.0784	3.0784	3.0750	3.1307	3.1222
ytpmv	UTN/x2	512	3.2369	2.9590	3.2211	3.2019	3.1205	3.1205	3.1189	3.1145	3.1486
ytpmv	UTN/x2	1024	2.5991	2.6721	2.6228	2.6271	2.5909	2.5909	2.5897	2.5724	2.5837
ytpmv	UTU	128	3.3288	2.0408	3.1127	3.1192	3.2161	3.2161	3.1598	3.2384	3.2158
ytpmv	UTU	256	3.2268	2.8231	3.1661	3.1608	3.1233	3.1233	3.1655	3.1689	3.1655
ytpmv	UTU	512	3.2433	2.9582	3.1494	3.1159	3.1391	3.1391	3.1351	3.1689	3.1656
ytpmv	UTU	1024	2.6399	2.6798	2.5944	2.5759	2.6012	2.6012	2.5829	2.5982	2.6279
ytpmv	UTU/x-1	128	3.3236	1.9873	3.2338	3.2961	3.1283	3.1283	3.2027	2.9386	3.1777
ytpmv	UTU/x-1	256	3.2550	2.7049	3.1806	3.2595	3.0930	3.0930	3.1602	3.1466	3.0100
ytpmv	UTU/x-1	512	3.2520	2.9370	3.1748	3.2420	3.1441	3.1441	3.1601	3.1693	3.0534
ytpmv	UTU/x-1	1024	2.6716	2.6828	2.6413	2.6484	2.5907	2.5907	2.6002	2.5939	2.6278
ytpmv	UTU/x2	128	3.3322	1.9423	3.3143	3.2290	3.2009	3.2009	3.1673	3.2193	3.1771
ytpmv	UTU/x2	256	3.2366	2.8097	3.2407	3.2401	3.1508	3.1508	3.1485	3.1513	3.1655
ytpmv	UTU/x2	512	3.2394	2.9223	3.2376	3.1786	3.1566	3.1566	3.1569	3.1616	3.1388
ytpmv	UTU/x2	1024	2.5719	2.6662	2.6071	2.6283	2.5604	2.5604	2.5925	2.5867	2.6005
ytrmm	LLCN	64	2.0257	1.3774	2.8268	2.5786	2.7993	2.7993	2.8432	2.8116	2.8497
ytrmm	LLCN	128	2.1361	1.8558	2.8812	2.8292	2.8995	2.8995	2.8792	2.9056	2.8997
ytrmm	LLCN	256	2.1847	2.0867	2.9440	2.9111	2.8919	2.8919	2.9287	2.8932	2.9259
ytrmm	LLCN	512	2.3040	2.2301	2.9338	2.8916	2.9527	2.9527	2.9451	2.9592	2.9523
ytrmm	LLCU	64	1.9835	1.3771	2.9161	2.6093	2.9012	2.9012	2.9115	2.6758	2.9027
ytrmm	LLCU	128	2.0940	1.8495	2.9536	2.8634	2.8986	2.8986	2.9201	2.8432	2.9183
ytrmm	LLCU	256	2.2191	2.0802	2.9523	2.9215	2.9213	2.9213	2.9246	2.9124	2.9400
ytrmm	LLCU	512	2.3064	2.2289	2.9431	2.9159	2.9395	2.9395	2.9513	2.9560	2.9542
ytrmm	LLNN	64	1.9466	1.3565	2.2423	2.0614	1.9846	1.9846	1.9797	1.9227	1.9705
ytrmm	LLNN	128	2.0784	1.8552	2.4079	2.3625	2.0435	2.0435	2.0507	2.0314	2.0245
ytrmm	LLNN	256	2.2047	2.0762	2.5068	2.4562	2.0872	2.0872	2.0905	2.0775	2.0932
ytrmm	LLNN	512	2.3065	2.2299	2.5336	2.4809	2.0914	2.0914	2.0925	2.0943	2.0889
ytrmm	LLNU	64	2.0327	1.3673	2.1014	2.0711	1.9061	1.9061	2.0256	2.0401	1.9917
ytrmm	LLNU	128	2.1563	1.8649	2.2949	2.3934	1.9478	1.9478	2.0793	2.0799	2.0768
ytrmm	LLNU	256	2.2066	2.0827	2.4868	2.4890	2.0982	2.0982	2.0995	2.1061	2.0916
ytrmm	LLNU	512	2.2994	2.2419	2.5372	2.4820	2.0960	2.0960	2.0908	2.0829	2.1016
ytrmm	LLTN	64	2.0280	1.3840	3.1748	2.5657	3.0231	3.0231	2.9801	3.1260	3.1187
ytrmm	LLTN	128	2.1589	1.8577	3.1920	3.0503	3.1111	3.1111	3.0684	3.1427	3.1410
ytrmm	LLTN	256	2.2152	2.0735	3.2212	3.1382	2.9884	2.9884	3.1515	3.1446	3.1796
ytrmm	LLTN	512	2.2977	2.2402	3.1640	3.1401	3.1880	3.1880	3.2155	3.2148	3.1929
ytrmm	LLTU	64	2.0053	1.3813	3.2127	2.8515	2.7560	2.7560	3.1559	3.1687	3.1590
ytrmm	LLTU	128	2.1258	1.8511	3.1734	3.1064	3.1345	3.1345	3.1574	3.1612	3.1684
ytrmm	LLTU	256	2.2190	2.0718	3.2216	3.1515	3.1858	3.1858	3.1491	3.1877	3.1757
ytrmm	LLTU	512	2.3054	2.2255	3.2100	3.1482	3.1945	3.1945	3.2145	3.2166	3.2169
ytrmm	LUCN	64	1.9788	1.3818	2.8486	2.5523	2.7852	2.7852	2.8281	2.8583	2.7687
ytrmm	LUCN	128	2.1559	1.8681	2.9118	2.8539	2.8594	2.8594	2.8359	2.8610	2.8504
ytrmm	LUCN	256	2.2204	2.0706	2.9498	2.9112	2.9047	2.9047	2.9043	2.9052	2.8940
ytrmm	LUCN	512	2.3001	2.2326	2.9381	2.8907	2.9454	2.9454	2.9508	2.9308	2.9277
ytrmm	LUCU	64	1.9887	1.3652	2.9481	2.6154	2.8824	2.8824	2.8784	2.8164	2.9072
ytrmm	LUCU	128	2.1329	1.8570	2.9566	2.8280	2.8860	2.8860	2.8098	2.8752	2.8747
ytrmm	LUCU	256	2.2172	2.0849	2.9665	2.8996	2.9292	2.9292	2.9109	2.9298	2.8845
ytrmm	LUCU	512	2.2996	2.2411	2.9436	2.8955	2.9598	2.9598	2.9513	2.9482	2.9452
ytrmm	LUNN	64	1.9295	1.3059	2.1598	1.8772	1.9555	1.9555	1.9136	1.9374	1.9541
ytrmm	LUNN	128	2.1602	1.8392	2.4073	2.3454	2.0371	2.0371	2.0203	2.0406	2.0337
ytrmm	LUNN	256	2.2076	2.0479	2.5248	2.4959	2.0969	2.0969	2.1029	2.0998	2.0992
ytrmm	LUNN	512	2.3054	2.2222	2.5480	2.5030	2.1140	2.1140	2.1077	2.0991	2.1101
ytrmm	LUNU	64	2.0262	1.3797	2.3019	2.0903	2.0295	2.0295	2.0314	2.0554	2.0479
ytrmm	LUNU	128	2.1343	1.8529	2.4591	2.3760	2.0784	2.0784	2.0679	2.0865	2.0364
ytrmm	LUNU	256	2.2119	2.0664	2.5237	2.4709	2.1000	2.1000	2.0960	2.1024	2.1040
ytrmm	LUNU	512	2.3067	2.2344	2.5379	2.4948	2.1111	2.1111	2.1109	2.0913	2.1070
ytrmm	LUTN	64	2.0345	1.3827	3.0635	2.6933	3.0865	3.0865	3.1108	3.0959	3.1123
ytrmm	LUTN	128	2.1600	1.8463	3.1372	3.0171	3.0360	3.0360	3.0858	3.0858	3.0905
ytrmm	LUTN	256	2.2211	2.0605	3.1890	3.0984	3.1459	3.1459	3.1473	3.1585	3.1197
ytrmm	LUTN	512	2.2973	2.2204	3.1845	3.1217	3.2011	3.2011	3.1897	3.1791	3.1861
ytrmm	LUTU	64	2.0284	1.3843	3.1639	2.6759	3.0715	3.0715	3.0132	3.0714	3.0807
ytrmm	LUTU	128	2.1600	1.8450	3.1913	3.0812	3.1238	3.1238	3.1086	3.1057	3.1044
ytrmm	LUTU	256	2.2115	2.0757	3.2068	3.1410	3.1709	3.1709	3.1735	3.0755	3.1434
ytrmm	LUTU	512	2.2919	2.2376	3.1746	3.1205	3.1781	3.1781	3.2065	3.1983	3.1971
ytrmm	RLCN	64	2.0311	1.3235	2.3539	2.0099	2.0536	2.0536	2.0640	2.0644	2.0590
ytrmm	RLCN	128	2.1536	1.7557	2.5361	2.3369	2.1032	2.1032	2.0987	2.0879	2.0964
ytrmm	RLCN	256	2.2048	2.0008	2.6384	2.5484	2.1095	2.1095	2.1188	2.1094	2.1079
ytrmm	RLCN	512	2.2869	2.1981	2.6552	2.5780	2.1156	2.1156	2.1054	2.1116	2.1159
ytrmm	RLCU	64	2.0185	1.3081	2.3393	2.0267	2.0647	2.0647	2.0489	2.0637	2.0532
ytrmm	RLCU	128	2.1202	1.7517	2.5258	2.3591	2.1016	2.1016	2.0789	2.1021	2.0976
ytrmm	RLCU	256	2.2184	1.9600	2.6437	2.5571	2.1224	2.1224	2.0874	2.0847	2.0764
ytrmm	RLCU	512	2.2989	2.1949	2.6496	2.5701	2.1042	2.1042	2.1140	2.1044	2.1074
ytrmm	RLNN	64	2.0166	1.2675	2.3112	2.0232	2.0680	2.0680	2.0893	2.0857	2.0140
ytrmm	RLNN	128	2.1561	1.7379	2.5099	2.3913	2.0846	2.0846	2.0958	2.1073	2.0629
ytrmm	RLNN	256	2.2145	1.9976	2.6511	2.5580	2.1166	2.1166	2.1062	2.0812	2.1022
ytrmm	RLNN	512	2.3083	2.1925	2.6737	2.6077	2.1117	2.1117	2.1067	2.1020	2.1033
ytrmm	RLNU	64	2.0177	1.3271	2.3631	2.0459	2.1140	2.1140	2.1136	2.1137	2.1095
ytrmm	RLNU	128	2.1120	1.7747	2.5335	2.3940	2.1075	2.1075	2.0908	2.1078	2.1028
ytrmm	RLNU	256	2.2151	1.9984	2.6371	2.5595	2.1235	2.1235	2.1120	2.1201	2.1160
ytrmm	RLNU	512	2.3037	2.1915	2.6761	2.6011	2.1047	2.1047	2.1075	2.1055	2.1079
ytrmm	RLTN	64	2.0314	1.2803	2.3058	2.0163	2.0419	2.0419	2.1014	2.1013	2.0724
ytrmm	RLTN	128	2.1460	1.7354	2.4428	2.3753	2.0784	2.0784	2.0626	2.1078	2.0941
ytrmm	RLTN	256	2.2198	1.9901	2.6379	2.5182	2.1147	2.1147	2.1127	2.0975	2.1105
ytrmm	RLTN	512	2.2976	2.1893	2.6557	2.5746	2.1056	2.1056	2.1003	2.1023	2.0937
ytrmm	RLTU	64	2.0293	1.3254	2.3572	1.9787	2.1020	2.1020	2.0980	2.1016	2.0977
ytrmm	RLTU	128	2.1473	1.7318	2.4932	2.3936	2.1067	2.1067	2.0929	2.1039	2.0750
ytrmm	RLTU	256	2.2137	1.9950	2.6317	2.5414	2.1168	2.1168	2.1158	2.1201	2.1054
ytrmm	RLTU	512	2.3023	2.1959	2.6601	2.5743	2.1182	2.1182	2.1154	2.1112	2.1115
ytrmm	RUCN	64	1.9962	1.3284	2.1332	2.0447	2.0966	2.0966	2.0751	2.0873	2.0942
ytrmm	RUCN	128	2.1552	1.7451	2.5342	2.3569	2.0523	2.0523	2.0933	2.0812	2.0986
ytrmm	RUCN	256	2.2202	2.0051	2.6165	2.5209	2.1169	2.1169	2.0999	2.1097	2.1197
ytrmm	RUCN	512	2.2984	2.1910	2.6669	2.5870	2.1064	2.1064	2.1017	2.1116	2.1096
ytrmm	RUCU	64	2.0256	1.3263	2.3094	2.0341	2.0508	2.0508	2.0852	2.0963	2.0781
ytrmm	RUCU	128	2.1563	1.7528	2.4820	2.3623	2.0867	2.0867	2.1006	2.0810	2.0837
ytrmm	RUCU	256	2.1996	1.9943	2.6408	2.5620	2.0787	2.0787	2.1140	2.1124	2.1061
ytrmm	RUCU	512	2.2877	2.1900	2.6350	2.5820	2.1026	2.1026	2.1123	2.1070	2.1089
ytrmm	RUNN	64	1.8565	1.3288	2.3282	2.0191	2.0989	2.0989	2.0507	1.9299	2.1002
ytrmm	RUNN	128	2.0953	1.7573	2.5407	2.4105	2.0907	2.0907	2.0880	2.0180	2.0998
ytrmm	RUNN	256	2.2187	1.9995	2.6246	2.5609	2.1201	2.1201	2.0913	2.0942	2.1246
ytrmm	RUNN	512	2.2953	2.1999	2.6806	2.5985	2.1021	2.1021	2.0990	2.0887	2.0973
ytrmm	RUNU	64	2.0293	1.2814	2.3455	2.0490	2.0944	2.0944	2.0910	2.1051	2.0880
ytrmm	RUNU	128	2.1582	1.7609	2.4960	2.3949	2.1073	2.1073	2.0988	2.0875	2.0813
ytrmm	RUNU	256	2.2176	1.9749	2.6438	2.5500	2.1130	2.1130	2.1157	2.1268	2.1055
ytrmm	RUNU	512	2.2968	2.1893	2.6780	2.6104	2.1009	2.1009	2.1011	2.1085	2.1067
ytrmm	RUTN	64	2.0285	1.3150	2.3441	2.0598	2.1009	2.1009	2.0986	2.0895	2.0718
ytrmm	RUTN	128	2.1092	1.7763	2.5373	2.3337	2.1004	2.1004	2.1011	2.0544	2.1012
ytrmm	RUTN	256	2.2167	1.9931	2.6437	2.5303	2.1114	2.1114	2.0955	2.1136	2.1144
ytrmm	RUTN	512	2.2936	2.1972	2.6427	2.5783	2.1107	2.1107	2.1041	2.1017	2.1121
ytrmm	RUTU	64	2.0262	1.3195	2.3416	2.0602	2.1021	2.1021	2.0655	2.1017	2.0815
ytrmm	RUTU	128	2.1285	1.7663	2.5353	2.3646	2.0977	2.0977	2.0925	2.0893	2.0928
ytrmm	RUTU	256	2.2160	1.9770	2.6210	2.5570	2.1142	2.1142	2.1191	2.0940	2.0594
ytrmm	RUTU	512	2.3051	2.1871	2.6689	2.5850	2.1123	2.1123	2.1124	2.1049	2.1058
ytrmv	LCN	128	2.9251	1.8405	2.9333	0.7371	2.8765	2.8765	2.8827	2.7596	2.8986
ytrmv	LCN	256	2.9527	2.4395	2.9508	1.6524	2.9385	2.9385	2.8744	2.8581	2.9104
ytrmv	LCN	512	2.9613	2.6092	2.9724	2.4363	2.9583	2.9583	2.9586	2.9476	2.9211
ytrmv	LCN	1024	2.4453	2.3115	2.4341	2.2988	2.4258	2.4258	2.4587	2.4577	2.4703
ytrmv	LCN/x-1	128	2.8324	1.8257	2.9328	2.9433	2.8597	2.8597	2.8853	2.8783	2.8462
ytrmv	LCN/x-1	256	2.8822	2.4630	2.9918	2.7055	2.9007	2.9007	2.6564	2.8796	2.9066
ytrmv	LCN/x-1	512	2.8901	2.5970	3.0126	3.0207	2.9378	2.9378	2.9462	2.8287	2.9303
ytrmv	LCN/x-1	1024	2.4458	2.2912	2.4479	2.4430	2.4163	2.4163	2.3989	2.4406	2.2597
ytrmv	LCN/x2	128	2.8859	1.8103	2.9514	2.9569	2.8608	2.8608	2.8249	2.8793	2.6668
ytrmv	LCN/x2	256	2.8953	2.4472	2.9838	2.6817	2.9146	2.9146	2.6378	2.8488	2.8995
ytrmv	LCN/x2	512	2.9481	2.6169	3.0034	2.9733	2.9366	2.9366	2.9502	2.9442	2.9308
ytrmv	LCN/x2	1024	2.4331	2.2943	2.4389	2.4552	2.4143	2.4143	2.4170	2.3818	2.4441
ytrmv	LCU	128	2.9563	1.8092	2.9498	0.7477	2.9442	2.9442	2.9106	2.9366	2.9087
ytrmv	LCU	256	2.9702	2.4901	2.9647	1.6449	2.9160	2.9160	2.9509	2.8860	2.9478
ytrmv	LCU	512	2.9804	2.6404	2.9846	2.4756	2.9446	2.9446	2.9622	2.9709	2.9408
ytrmv	LCU	1024	2.3995	2.3156	2.3489	2.2773	2.4322	2.4322	2.3932	2.4257	2.4611
ytrmv	LCU/x-1	128	2.9649	1.8349	2.9730	2.9786	2.9078	2.9078	2.9101	2.9048	2.8589
ytrmv	LCU/x-1	256	2.9688	2.4951	3.0012	2.6967	2.9225	2.9225	2.6496	2.8949	2.8870
ytrmv	LCU/x-1	512	2.9496	2.6238	3.0216	3.0237	2.9457	2.9457	2.9504	2.9622	2.9204
ytrmv	LCU/x-1	1024	2.4248	2.3128	2.4071	2.4447	2.4232	2.4232	2.4017	2.4353	2.3936
ytrmv	LCU/x2	128	2.9660	1.7806	2.9752	2.9252	2.9070	2.9070	2.8488	2.9240	2.8878
ytrmv	LCU/x2	256	2.9676	2.4690	3.0009	2.6633	2.9391	2.9391	2.8265	2.8956	2.9329
ytrmv	LCU/x2	512	2.9403	2.6347	3.0151	2.9821	2.9564	2.9564	2.9624	2.9587	2.8770
ytrmv	LCU/x2	1024	2.4396	2.3046	2.4418	2.4337	2.3385	2.3385	2.4270	2.4426	2.4333
ytrmv	LNN	128	2.0721	1.4596	2.0407	0.8103	2.0750	2.0750	2.0192	2.0832	2.0711
ytrmv	LNN	256	2.1034	1.8567	2.1116	1.4530	2.1133	2.1133	2.1014	2.0956	2.1106
ytrmv	LNN	512	2.0586	1.9346	2.0911	1.8852	2.1170	2.1170	2.1188	2.0423	2.0893
ytrmv	LNN	1024	1.8418	1.7703	1.8451	1.7592	1.8483	1.8483	1.8503	1.8265	1.8403
ytrmv	LNN/x-1	128	2.0633	1.4043	2.0800	2.0345	2.0654	2.0654	1.9691	2.0813	2.0296
ytrmv	LNN/x-1	256	2.0964	1.8126	2.1085	2.0962	2.0984	2.0984	2.0669	2.1064	2.0676
ytrmv	LNN/x-1	512	2.1017	1.9251	2.1109	2.1197	2.1183	2.1183	2.1213	2.1133	2.1028
ytrmv	LNN/x-1	1024	1.8412	1.7581	1.8469	1.8414	1.8527	1.8527	1.8524	1.8454	1.8259
ytrmv	LNN/x2	128	2.0195	1.4339	2.0690	1.9580	1.9404	1.9404	2.0730	2.0061	2.0762
ytrmv	LNN/x2	256	2.0720	1.8449	2.0821	2.1092	2.1130	2.1130	2.0814	2.0539	2.0748
ytrmv	LNN/x2	512	2.0675	1.9213	2.1110	2.0958	2.0848	2.0848	2.1192	2.1165	2.1036
ytrmv	LNN/x2	1024	1.8495	1.7599	1.8290	1.8473	1.8477	1.8477	1.8182	1.8526	1.8245
ytrmv	LNU	128	2.1010	1.4707	2.1011	0.7980	2.1061	2.1061	2.0810	2.0965	2.0931
ytrmv	LNU	256	2.1128	1.8548	2.1255	1.4585	2.0726	2.0726	2.0736	2.1230	2.1223
ytrmv	LNU	512	2.1104	1.9266	2.1001	1.8831	2.1068	2.1068	2.1099	2.1128	2.1135
ytrmv	LNU	1024	1.8500	1.7809	1.8514	1.7801	1.8547	1.8547	1.8620	1.8600	1.8551
ytrmv	LNU/x-1	128	2.1038	1.4204	2.0790	2.1135	2.1069	2.1069	2.1104	2.1084	2.0958
ytrmv	LNU/x-1	256	2.1202	1.8409	2.1288	1.8581	2.0776	2.0776	1.8684	2.1183	2.1224
ytrmv	LNU/x-1	512	2.1076	1.8833	2.0628	2.1223	2.0742	2.0742	2.1270	2.1166	2.0758
ytrmv	LNU/x-1	1024	1.8512	1.7828	1.8440	1.8350	1.8440	1.8440	1.8332	1.8547	1.8482
ytrmv	LNU/x2	128	2.0944	1.4513	2.1111	1.9873	2.1086	2.1086	2.1117	2.1000	2.0188
ytrmv	LNU/x2	256	2.0615	1.8368	2.1266	2.1284	2.0792	2.0792	2.1120	2.0666	2.1176
ytrmv	LNU/x2	512	2.0405	1.9258	2.1217	2.0716	2.1245	2.1245	2.1006	2.0079	2.1136
ytrmv	LNU/x2	1024	1.8516	1.7551	1.8302	1.8237	1.8488	1.8488	1.8453	1.8558	1.8365
ytrmv	LTN	128	3.1539	1.9284	3.1558	0.7473	3.1707	3.1707	3.1469	3.1517	3.1331
ytrmv	LTN	256	3.1867	2.6055	3.1978	1.7467	3.1757	3.1757	3.2065	3.2124	3.0655
ytrmv	LTN	512	3.2140	2.8159	3.2026	2.6295	3.2339	3.2339	3.2306	3.2141	3.2008
ytrmv	LTN	1024	2.6047	2.4522	2.5912	2.4225	2.6004	2.6004	2.6259	2.5790	2.5935
ytrmv	LTN/x-1	128	3.2579	1.8749	3.2755	3.2885	3.0936	3.0936	3.0891	3.0781	3.0733
ytrmv	LTN/x-1	256	3.2262	2.6558	3.3186	2.9840	3.1717	3.1717	2.8218	3.1796	3.1662
ytrmv	LTN/x-1	512	3.3290	2.8307	3.3566	3.3583	3.1851	3.1851	3.2050	3.2040	3.1474
ytrmv	LTN/x-1	1024	2.6582	2.4440	2.6386	2.6347	2.5926	2.5926	2.5747	2.5293	2.5996
ytrmv	LTN/x2	128	3.2350	1.9367	3.2724	3.2880	3.0906	3.0906	2.9863	3.1173	3.0654
ytrmv	LTN/x2	256	3.3113	2.6642	3.3150	2.9028	3.1768	3.1768	2.8613	3.1586	3.1445
ytrmv	LTN/x2	512	3.3309	2.8270	3.3206	3.3500	3.2066	3.2066	3.1975	3.2018	3.1498
ytrmv	LTN/x2	1024	2.6680	2.4476	2.6459	2.6594	2.5812	2.5812	2.6005	2.5671	2.6044
ytrmv	LTU	128	3.1890	1.9284	3.1903	0.7543	3.1961	3.1961	3.1083	3.1946	3.1273
ytrmv	LTU	256	3.1971	2.6609	3.2239	1.7453	3.1299	3.1299	3.2189	3.2242	3.1549
ytrmv	LTU	512	3.1591	2.8420	3.2171	2.6320	3.2381	3.2381	3.2133	3.2372	3.1929
ytrmv	LTU	1024	2.6119	2.4419	2.5835	2.4435	2.5926	2.5926	2.6193	2.5941	2.6412
ytrmv	LTU/x-1	128	3.3101	1.8350	3.3046	3.2452	3.1637	3.1637	3.1051	3.1743	3.1070
ytrmv	LTU/x-1	256	3.3292	2.6329	3.3371	3.0036	3.1463	3.1463	3.1381	3.1928	3.0923
ytrmv	LTU/x-1	512	3.3489	2.8001	3.3642	3.3682	3.2107	3.2107	3.2275	3.2155	3.1953
ytrmv	LTU/x-1	1024	2.6734	2.4420	2.6525	2.6722	2.5804	2.5804	2.5716	2.6034	2.6270
ytrmv	LTU/x2	128	3.2500	1.8691	3.2782	3.3138	3.1007	3.1007	3.1714	3.1642	3.0792
ytrmv	LTU/x2	256	3.3392	2.6665	3.3294	2.9450	3.1987	3.1987	2.8634	3.1744	3.1946
ytrmv	LTU/x2	512	3.3019	2.8015	3.3541	3.3612	3.1651	3.1651	3.2070	3.1883	3.1910
ytrmv	LTU/x2	1024	2.6849	2.4664	2.6239	2.6567	2.5788	2.5788	2.5341	2.6008	2.6164
ytrmv	UCN	128	2.8666	1.8301	2.8954	0.7244	2.8771	2.8771	2.8716	2.8700	2.8606
ytrmv	UCN	256	2.9100	2.4966	2.8756	1.6605	2.8972	2.8972	2.8844	2.9096	2.8828
ytrmv	UCN	512	2.9064	2.6298	2.9123	2.4232	2.8702	2.8702	2.9115	2.8976	2.8828
ytrmv	UCN	1024	2.3766	2.3539	2.3499	2.1759	2.3553	2.3553	2.3613	2.3497	2.3734
ytrmv	UCN/x-1	128	2.8791	1.7733	2.8947	2.8908	2.8464	2.8464	2.8618	2.8546	2.8150
ytrmv	UCN/x-1	256	2.9043	2.4413	2.8864	2.6391	2.8960	2.8960	2.8873	2.8480	2.8746
ytrmv	UCN/x-1	512	2.9130	2.6018	2.8687	2.9176	2.8757	2.8757	2.9110	2.9189	2.9060
ytrmv	UCN/x-1	1024	2.4177	2.3407	2.3399	2.3498	2.3623	2.3623	2.3808	2.3698	2.3962
ytrmv	UCN/x2	128	2.8551	1.7281	2.8855	2.8548	2.8642	2.8642	2.8714	2.8537	2.7741
ytrmv	UCN/x2	256	2.9090	2.4766	2.8999	2.4508	2.8672	2.8672	2.4732	2.8882	2.8641
ytrmv	UCN/x2	512	2.9034	2.5756	2.8980	2.9009	2.8655	2.8655	2.8908	2.8505	2.8673
ytrmv	UCN/x2	1024	2.3205	2.3614	2.3465	2.3521	2.3825	2.3825	2.3582	2.3425	2.3803
ytrmv	UCU	128	2.9446	1.7441	2.9151	0.7375	2.9093	2.9093	2.8277	2.9358	2.8942
ytrmv	UCU	256	2.9411	2.5042	2.9155	1.6624	2.9111	2.9111	2.8662	2.9244	2.8966
ytrmv	UCU	512	2.9126	2.6223	2.8808	2.4324	2.9172	2.9172	2.9015	2.9125	2.9197
ytrmv	UCU	1024	2.3143	2.3879	2.2891	2.1297	2.3008	2.3008	2.2966	2.3027	2.3133
ytrmv	UCU/x-1	128	2.9032	1.7248	2.9146	2.9065	2.9036	2.9036	2.9130	2.9090	2.8968
ytrmv	UCU/x-1	256	2.9242	2.4635	2.8023	2.4831	2.9070	2.9070	2.5155	2.9075	2.7176
ytrmv	UCU/x-1	512	2.9412	2.5219	2.9212	2.8814	2.9312	2.9312	2.9271	2.9282	2.9284
ytrmv	UCU/x-1	1024	2.3576	2.3783	2.3258	2.3508	2.3903	2.3903	2.3668	2.3765	2.3787
ytrmv	UCU/x2	128	2.9159	1.8232	2.9146	2.8712	2.8976	2.8976	2.9167	2.8550	2.8504
ytrmv	UCU/x2	256	2.9241	2.4678	2.8836	2.7700	2.9147	2.9147	2.9118	2.9075	2.8311
ytrmv	UCU/x2	512	2.8931	2.5103	2.8639	2.8820	2.8995	2.8995	2.9156	2.8850	2.7119
ytrmv	UCU/x2	1024	2.3241	2.3737	2.2553	2.3146	2.3310	2.3310	2.3384	2.3049	2.3170
ytrmv	UNN	128	1.9913	1.4076	1.8650	0.7678	1.9042	1.9042	2.0016	1.9649	1.9961
ytrmv	UNN	256	2.0529	1.8307	1.9964	1.4339	2.0934	2.0934	2.0652	2.0653	2.0242
ytrmv	UNN	512	2.0831	1.9153	1.9242	1.8779	2.1042	2.1042	2.1211	2.1186	2.1190
ytrmv	UNN	1024	1.8501	1.8115	1.7661	1.7859	1.8470	1.8470	1.8573	1.8518	1.8484
ytrmv	UNN/x-1	128	2.0484	1.4488	2.0838	1.9910	2.0705	2.0705	1.9905	2.0351	2.0787
ytrmv	UNN/x-1	256	2.0680	1.8240	2.1095	1.7841	2.1067	2.1067	1.8280	2.0684	2.0851
ytrmv	UNN/x-1	512	2.1031	1.8576	2.1002	2.1005	2.1221	2.1221	2.1086	2.1104	2.0806
ytrmv	UNN/x-1	1024	1.8390	1.7924	1.8460	1.8348	1.8522	1.8522	1.8460	1.8480	1.8866
