run_id	run_binary	omp	taskset	routine	key	size	iters	subject_GFs	migrated_GFs
parallel-blas-omp1	par_	1	0	egbmv	T/y2	1024	5	1.9764	1.9963
parallel-blas-omp1	par_	1	0	egbmv	T/y-1	128	5	2.1625	2.1283
parallel-blas-omp1	par_	1	0	egbmv	T/y-1	256	5	2.1172	2.1096
parallel-blas-omp1	par_	1	0	egbmv	T/y-1	512	5	2.0444	2.0385
parallel-blas-omp1	par_	1	0	egbmv	T/y-1	1024	5	2.0064	2.0002
parallel-blas-omp1	par_	1	0	egbmv	T/x2	128	5	2.0873	2.0910
parallel-blas-omp1	par_	1	0	egbmv	T/x2	256	5	2.0476	2.0530
parallel-blas-omp1	par_	1	0	egbmv	T/x2	512	5	1.9793	1.9837
parallel-blas-omp1	par_	1	0	egbmv	T/x2	1024	5	1.9487	1.9491
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y2	128	5	2.1095	2.0990
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y2	256	5	2.0587	2.0467
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y2	512	5	1.9238	1.9810
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y2	1024	5	1.9596	1.9319
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y-1	128	5	1.1507	1.1615
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y-1	256	5	1.8164	2.0048
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y-1	512	5	1.9853	1.9778
parallel-blas-omp1	par_	1	0	egbmv	T/x2/y-1	1024	5	1.9613	1.9582
parallel-blas-omp1	par_	1	0	egbmv	T/x-1	128	5	1.3451	2.0788
parallel-blas-omp1	par_	1	0	egbmv	T/x-1	256	5	2.0542	2.0594
parallel-blas-omp1	par_	1	0	egbmv	T/x-1	512	5	1.9839	1.9893
parallel-blas-omp1	par_	1	0	egbmv	T/x-1	1024	5	1.9534	1.9541
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y2	128	5	2.1159	2.1016
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y2	256	5	2.0590	2.0556
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y2	512	5	1.9326	1.9963
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y2	1024	5	1.9653	1.9343
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y-1	128	5	2.1151	2.1104
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y-1	256	5	2.0691	2.0594
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y-1	512	5	1.9976	2.0041
parallel-blas-omp1	par_	1	0	egbmv	T/x-1/y-1	1024	5	1.9645	1.9644
parallel-blas-omp4	par_	4	0	egbmv	N	128	5	1.1936	1.1903
parallel-blas-omp4	par_	4	0	egbmv	N	256	5	1.1673	1.1659
parallel-blas-omp4	par_	4	0	egbmv	N	512	5	1.1533	1.1526
parallel-blas-omp4	par_	4	0	egbmv	N	1024	5	1.1252	1.1468
parallel-blas-omp4	par_	4	0	egbmv	N/y2	128	5	1.0629	1.0606
parallel-blas-omp4	par_	4	0	egbmv	N/y2	256	5	1.0359	1.0341
parallel-blas-omp4	par_	4	0	egbmv	N/y2	512	5	1.0219	1.0201
parallel-blas-omp4	par_	4	0	egbmv	N/y2	1024	5	1.0165	1.0068
parallel-blas-omp4	par_	4	0	egbmv	N/y-1	128	5	1.0635	1.0592
parallel-blas-omp4	par_	4	0	egbmv	N/y-1	256	5	1.0360	1.0329
parallel-blas-omp4	par_	4	0	egbmv	N/y-1	512	5	0.9921	1.0193
parallel-blas-omp4	par_	4	0	egbmv	N/y-1	1024	5	1.0162	1.0154
parallel-blas-omp4	par_	4	0	egbmv	N/x2	128	5	1.2040	1.1913
parallel-blas-omp4	par_	4	0	egbmv	N/x2	256	5	1.1768	1.1659
parallel-blas-omp4	par_	4	0	egbmv	N/x2	512	5	1.1616	1.1526
parallel-blas-omp4	par_	4	0	egbmv	N/x2	1024	5	1.1563	1.1471
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y2	128	5	1.0615	1.0595
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y2	256	5	1.0353	1.0326
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y2	512	5	1.0224	1.0204
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y2	1024	5	0.9950	1.0154
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y-1	128	5	1.0602	1.0596
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y-1	256	5	1.0350	1.0333
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y-1	512	5	1.0216	1.0203
parallel-blas-omp4	par_	4	0	egbmv	N/x2/y-1	1024	5	1.0164	1.0071
parallel-blas-omp4	par_	4	0	egbmv	N/x-1	128	5	1.2048	1.1925
parallel-blas-omp4	par_	4	0	egbmv	N/x-1	256	5	1.1766	1.1662
parallel-blas-omp4	par_	4	0	egbmv	N/x-1	512	5	1.1617	1.1526
parallel-blas-omp4	par_	4	0	egbmv	N/x-1	1024	5	1.1561	1.1471
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y2	128	5	1.0611	1.0583
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y2	256	5	1.0353	1.0326
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y2	512	5	1.0221	1.0004
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y2	1024	5	1.0081	1.0156
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y-1	128	5	1.0618	0.9965
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y-1	256	5	1.0353	1.0343
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y-1	512	5	1.0222	1.0201
parallel-blas-omp4	par_	4	0	egbmv	N/x-1/y-1	1024	5	1.0166	1.0080
parallel-blas-omp4	par_	4	0	egbmv	T	128	5	0.2280	2.1032
parallel-blas-omp4	par_	4	0	egbmv	T	256	5	0.3857	2.0623
parallel-blas-omp4	par_	4	0	egbmv	T	512	5	0.6464	2.0126
parallel-blas-omp4	par_	4	0	egbmv	T	1024	5	0.9776	1.9829
parallel-blas-omp4	par_	4	0	egbmv	T/y2	128	5	2.1510	2.1240
parallel-blas-omp4	par_	4	0	egbmv	T/y2	256	5	2.0970	2.0787
parallel-blas-omp4	par_	4	0	egbmv	T/y2	512	5	2.0338	2.0288
parallel-blas-omp4	par_	4	0	egbmv	T/y2	1024	5	2.0030	1.9626
parallel-blas-omp4	par_	4	0	egbmv	T/y-1	128	5	2.1439	2.1396
parallel-blas-omp4	par_	4	0	egbmv	T/y-1	256	5	2.0992	2.0764
parallel-blas-omp4	par_	4	0	egbmv	T/y-1	512	5	2.0399	2.0252
parallel-blas-omp4	par_	4	0	egbmv	T/y-1	1024	5	2.0009	1.9979
parallel-blas-omp4	par_	4	0	egbmv	T/x2	128	5	2.0861	2.0894
parallel-blas-omp4	par_	4	0	egbmv	T/x2	256	5	2.0336	2.0296
parallel-blas-omp4	par_	4	0	egbmv	T/x2	512	5	1.9701	1.9702
parallel-blas-omp4	par_	4	0	egbmv	T/x2	1024	5	1.9077	1.9359
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y2	128	5	2.1079	2.0980
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y2	256	5	2.0439	2.0482
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y2	512	5	1.9852	1.9728
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y2	1024	5	1.9981	1.9947
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y-1	128	5	2.1518	2.1454
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y-1	256	5	2.0950	2.0830
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y-1	512	5	2.0267	2.0234
parallel-blas-omp4	par_	4	0	egbmv	T/x2/y-1	1024	5	1.7404	1.7535
parallel-blas-omp4	par_	4	0	egbmv	T/x-1	128	5	2.1386	2.1389
parallel-blas-omp4	par_	4	0	egbmv	T/x-1	256	5	2.0687	2.0740
parallel-blas-omp4	par_	4	0	egbmv	T/x-1	512	5	1.9471	2.0094
parallel-blas-omp4	par_	4	0	egbmv	T/x-1	1024	5	1.9765	1.9415
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y2	128	5	2.1449	2.1324
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y2	256	5	2.0841	2.0692
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y2	512	5	2.0282	2.0236
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y2	1024	5	1.9919	1.9855
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y-1	128	5	2.1510	2.1347
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y-1	256	5	2.0861	2.0904
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y-1	512	5	2.0300	2.0180
parallel-blas-omp4	par_	4	0	egbmv	T/x-1/y-1	1024	5	1.9598	1.9889
epopenblas-omp1	ep_	1	0	egemm	NN	64	10	2.6869	1.7735
epopenblas-omp1	ep_	1	0	egemm	NN	128	10	2.9156	1.8203
epopenblas-omp1	ep_	1	0	egemm	NN	256	10	2.7800	1.8603
epopenblas-omp1	ep_	1	0	egemm	NN	512	10	2.8313	1.7517
epopenblas-omp1	ep_	1	0	egemm	TN	64	10	2.7526	2.2367
epopenblas-omp1	ep_	1	0	egemm	TN	128	10	2.9280	1.7997
epopenblas-omp1	ep_	1	0	egemm	TN	256	10	2.6526	1.8442
epopenblas-omp1	ep_	1	0	egemm	TN	512	10	2.7989	1.8557
epopenblas-omp1	ep_	1	0	egemm	NT	64	10	2.8682	1.8755
epopenblas-omp1	ep_	1	0	egemm	NT	128	10	3.0144	1.8209
epopenblas-omp1	ep_	1	0	egemm	NT	256	10	3.1760	1.9681
epopenblas-omp1	ep_	1	0	egemm	NT	512	10	3.1032	1.9233
epopenblas-omp1	ep_	1	0	egemm	TT	64	10	2.9348	1.6959
epopenblas-omp1	ep_	1	0	egemm	TT	128	10	3.1123	1.3852
epopenblas-omp1	ep_	1	0	egemm	TT	256	10	3.1333	1.0654
epopenblas-omp1	ep_	1	0	egemm	TT	512	10	3.2309	1.1105
epopenblas-omp4	ep_	4	0	egemm	NN	64	10	1.7873	1.8687
epopenblas-omp4	ep_	4	0	egemm	NN	128	10	2.5731	1.9288
epopenblas-omp4	ep_	4	0	egemm	NN	256	10	3.1389	1.9835
epopenblas-omp4	ep_	4	0	egemm	NN	512	10	3.1761	1.9917
epopenblas-omp4	ep_	4	0	egemm	TN	64	10	2.0938	2.3980
epopenblas-omp4	ep_	4	0	egemm	TN	128	10	2.9473	2.1847
epopenblas-omp4	ep_	4	0	egemm	TN	256	10	3.1467	2.1712
epopenblas-omp4	ep_	4	0	egemm	TN	512	10	3.1690	2.1683
epopenblas-omp4	ep_	4	0	egemm	NT	64	10	2.0781	1.9218
epopenblas-omp4	ep_	4	0	egemm	NT	128	10	2.9407	1.9412
epopenblas-omp4	ep_	4	0	egemm	NT	256	10	3.1568	1.9812
epopenblas-omp4	ep_	4	0	egemm	NT	512	10	3.1673	1.9561
epopenblas-omp4	ep_	4	0	egemm	TT	64	10	2.0968	2.0763
epopenblas-omp4	ep_	4	0	egemm	TT	128	10	2.9261	1.4565
epopenblas-omp4	ep_	4	0	egemm	TT	256	10	3.1480	1.1329
epopenblas-omp4	ep_	4	0	egemm	TT	512	10	3.1873	1.1204
parallel-blas-omp1	par_	1	0	egemm	NN	64	10	2.6927	1.8209
parallel-blas-omp1	par_	1	0	egemm	NN	128	10	2.9068	1.8339
parallel-blas-omp1	par_	1	0	egemm	NN	256	10	3.0838	1.9826
parallel-blas-omp1	par_	1	0	egemm	NN	512	10	3.1375	1.9924
parallel-blas-omp1	par_	1	0	egemm	TN	64	10	2.3296	2.3921
parallel-blas-omp1	par_	1	0	egemm	TN	128	10	2.1805	2.1710
parallel-blas-omp1	par_	1	0	egemm	TN	256	10	2.1819	2.1689
parallel-blas-omp1	par_	1	0	egemm	TN	512	10	2.1834	2.1422
parallel-blas-omp1	par_	1	0	egemm	NT	64	10	2.7828	1.9195
parallel-blas-omp1	par_	1	0	egemm	NT	128	10	2.9959	1.9425
parallel-blas-omp1	par_	1	0	egemm	NT	256	10	3.1104	1.9806
parallel-blas-omp1	par_	1	0	egemm	NT	512	10	3.0818	1.9535
parallel-blas-omp1	par_	1	0	egemm	TT	64	10	2.8259	2.1009
parallel-blas-omp1	par_	1	0	egemm	TT	128	10	2.9841	1.4632
parallel-blas-omp1	par_	1	0	egemm	TT	256	10	3.0789	1.1320
parallel-blas-omp1	par_	1	0	egemm	TT	512	10	3.1239	1.1159
parallel-blas-omp4	par_	4	0	egemm	NN	64	10	1.9577	1.8321
parallel-blas-omp4	par_	4	0	egemm	NN	128	10	2.6337	1.8669
parallel-blas-omp4	par_	4	0	egemm	NN	256	10	3.0035	1.9357
parallel-blas-omp4	par_	4	0	egemm	NN	512	10	3.0890	1.9548
parallel-blas-omp4	par_	4	0	egemm	TN	64	10	2.0157	2.3658
parallel-blas-omp4	par_	4	0	egemm	TN	128	10	2.1457	2.1872
parallel-blas-omp4	par_	4	0	egemm	TN	256	10	2.1475	2.1692
parallel-blas-omp4	par_	4	0	egemm	TN	512	10	2.1587	2.1756
parallel-blas-omp4	par_	4	0	egemm	NT	64	10	2.0911	1.9185
parallel-blas-omp4	par_	4	0	egemm	NT	128	10	2.8454	1.9430
parallel-blas-omp4	par_	4	0	egemm	NT	256	10	3.0544	1.9813
parallel-blas-omp4	par_	4	0	egemm	NT	512	10	3.0796	1.8881
parallel-blas-omp4	par_	4	0	egemm	TT	64	10	2.0553	2.1068
parallel-blas-omp4	par_	4	0	egemm	TT	128	10	2.8238	1.3547
parallel-blas-omp4	par_	4	0	egemm	TT	256	10	3.0642	1.1309
parallel-blas-omp4	par_	4	0	egemm	TT	512	10	3.0767	1.1067
epopenblas-omp1	ep_	1	0	egemmtr	UNN	64	10	1.5316	1.6095
epopenblas-omp1	ep_	1	0	egemmtr	UNN	128	10	1.6291	1.6476
epopenblas-omp1	ep_	1	0	egemmtr	UNN	256	10	1.7192	1.7526
epopenblas-omp1	ep_	1	0	egemmtr	UNN	512	10	1.7712	1.7757
epopenblas-omp1	ep_	1	0	egemmtr	UNT	64	10	1.0576	1.6626
epopenblas-omp1	ep_	1	0	egemmtr	UNT	128	10	1.0852	1.7198
epopenblas-omp1	ep_	1	0	egemmtr	UNT	256	10	1.1069	1.7614
epopenblas-omp1	ep_	1	0	egemmtr	UNT	512	10	1.1094	1.7376
epopenblas-omp1	ep_	1	0	egemmtr	UTN	64	10	2.5353	1.9047
epopenblas-omp1	ep_	1	0	egemmtr	UTN	128	10	2.7409	2.1223
epopenblas-omp1	ep_	1	0	egemmtr	UTN	256	10	2.5081	2.1949
epopenblas-omp1	ep_	1	0	egemmtr	UTN	512	10	2.6515	2.1907
epopenblas-omp1	ep_	1	0	egemmtr	UTT	64	10	1.6658	1.7670
epopenblas-omp1	ep_	1	0	egemmtr	UTT	128	10	1.3735	1.3836
epopenblas-omp1	ep_	1	0	egemmtr	UTT	256	10	1.1422	1.1495
epopenblas-omp1	ep_	1	0	egemmtr	UTT	512	10	1.1006	1.1268
epopenblas-omp1	ep_	1	0	egemmtr	LNN	64	10	1.6557	1.6571
epopenblas-omp1	ep_	1	0	egemmtr	LNN	128	10	1.7162	1.7261
epopenblas-omp1	ep_	1	0	egemmtr	LNN	256	10	1.7381	1.7647
epopenblas-omp1	ep_	1	0	egemmtr	LNN	512	10	1.7806	1.7819
epopenblas-omp1	ep_	1	0	egemmtr	LNT	64	10	1.0552	1.6639
epopenblas-omp1	ep_	1	0	egemmtr	LNT	128	10	1.0864	1.7249
epopenblas-omp1	ep_	1	0	egemmtr	LNT	256	10	1.1084	1.7539
epopenblas-omp1	ep_	1	0	egemmtr	LNT	512	10	1.1065	1.7526
epopenblas-omp1	ep_	1	0	egemmtr	LTN	64	10	2.5956	2.3625
epopenblas-omp1	ep_	1	0	egemmtr	LTN	128	10	2.7215	2.1975
epopenblas-omp1	ep_	1	0	egemmtr	LTN	256	10	2.5991	2.1956
epopenblas-omp1	ep_	1	0	egemmtr	LTN	512	10	2.6511	2.1935
epopenblas-omp1	ep_	1	0	egemmtr	LTT	64	10	1.6548	1.7691
epopenblas-omp1	ep_	1	0	egemmtr	LTT	128	10	1.3591	1.3970
epopenblas-omp1	ep_	1	0	egemmtr	LTT	256	10	1.1430	1.1474
epopenblas-omp1	ep_	1	0	egemmtr	LTT	512	10	1.1077	1.1096
epopenblas-omp4	ep_	4	0	egemmtr	UNN	64	10	1.5302	1.5092
epopenblas-omp4	ep_	4	0	egemmtr	UNN	128	10	0.4569	1.6845
epopenblas-omp4	ep_	4	0	egemmtr	UNN	256	10	0.9515	1.7510
epopenblas-omp4	ep_	4	0	egemmtr	UNN	512	10	1.3822	1.7721
epopenblas-omp4	ep_	4	0	egemmtr	UNT	64	10	1.0562	1.6657
epopenblas-omp4	ep_	4	0	egemmtr	UNT	128	10	0.4263	1.7223
epopenblas-omp4	ep_	4	0	egemmtr	UNT	256	10	0.7815	1.7615
epopenblas-omp4	ep_	4	0	egemmtr	UNT	512	10	1.0493	1.7546
epopenblas-omp4	ep_	4	0	egemmtr	UTN	64	10	2.5771	2.3460
epopenblas-omp4	ep_	4	0	egemmtr	UTN	128	10	0.5340	2.0511
epopenblas-omp4	ep_	4	0	egemmtr	UTN	256	10	1.1614	2.1074
epopenblas-omp4	ep_	4	0	egemmtr	UTN	512	10	1.9237	2.1915
epopenblas-omp4	ep_	4	0	egemmtr	UTT	64	10	1.9174	2.1087
epopenblas-omp4	ep_	4	0	egemmtr	UTT	128	10	0.3814	1.4590
epopenblas-omp4	ep_	4	0	egemmtr	UTT	256	10	0.7217	1.0863
epopenblas-omp4	ep_	4	0	egemmtr	UTT	512	10	0.9455	1.1160
epopenblas-omp4	ep_	4	0	egemmtr	LNN	64	10	1.6271	1.6544
epopenblas-omp4	ep_	4	0	egemmtr	LNN	128	10	0.4783	1.7117
epopenblas-omp4	ep_	4	0	egemmtr	LNN	256	10	0.9550	1.7601
epopenblas-omp4	ep_	4	0	egemmtr	LNN	512	10	1.4046	1.7721
epopenblas-omp4	ep_	4	0	egemmtr	LNT	64	10	1.0550	1.6660
epopenblas-omp4	ep_	4	0	egemmtr	LNT	128	10	0.4213	1.7198
epopenblas-omp4	ep_	4	0	egemmtr	LNT	256	10	0.7827	1.7563
epopenblas-omp4	ep_	4	0	egemmtr	LNT	512	10	1.0471	1.7534
epopenblas-omp4	ep_	4	0	egemmtr	LTN	64	10	2.5562	2.3306
epopenblas-omp4	ep_	4	0	egemmtr	LTN	128	10	0.5150	2.2036
epopenblas-omp4	ep_	4	0	egemmtr	LTN	256	10	1.1563	2.1781
epopenblas-omp4	ep_	4	0	egemmtr	LTN	512	10	1.9476	2.1825
epopenblas-omp4	ep_	4	0	egemmtr	LTT	64	10	1.9055	2.0846
epopenblas-omp4	ep_	4	0	egemmtr	LTT	128	10	0.4598	1.4586
epopenblas-omp4	ep_	4	0	egemmtr	LTT	256	10	0.7180	1.0586
epopenblas-omp4	ep_	4	0	egemmtr	LTT	512	10	0.9577	1.1176
parallel-blas-omp1	par_	1	0	egemmtr	UNN	64	10	1.7995	1.5960
parallel-blas-omp1	par_	1	0	egemmtr	UNN	128	10	2.6581	1.6022
parallel-blas-omp1	par_	1	0	egemmtr	UNN	256	10	2.8519	1.7347
parallel-blas-omp1	par_	1	0	egemmtr	UNN	512	10	3.0674	1.7772
parallel-blas-omp1	par_	1	0	egemmtr	UNT	64	10	2.5858	1.6692
parallel-blas-omp1	par_	1	0	egemmtr	UNT	128	10	2.8629	1.7238
parallel-blas-omp1	par_	1	0	egemmtr	UNT	256	10	2.9707	1.7626
parallel-blas-omp1	par_	1	0	egemmtr	UNT	512	10	3.0235	1.7608
parallel-blas-omp1	par_	1	0	egemmtr	UTN	64	10	2.4044	2.3205
parallel-blas-omp1	par_	1	0	egemmtr	UTN	128	10	2.7752	2.1912
parallel-blas-omp1	par_	1	0	egemmtr	UTN	256	10	2.9142	2.1828
parallel-blas-omp1	par_	1	0	egemmtr	UTN	512	10	3.0069	2.1841
parallel-blas-omp1	par_	1	0	egemmtr	UTT	64	10	2.5165	2.0463
parallel-blas-omp1	par_	1	0	egemmtr	UTT	128	10	2.7893	1.4349
parallel-blas-omp1	par_	1	0	egemmtr	UTT	256	10	3.0291	1.1435
parallel-blas-omp1	par_	1	0	egemmtr	UTT	512	10	3.0602	1.1065
parallel-blas-omp1	par_	1	0	egemmtr	LNN	64	10	2.4429	1.6580
parallel-blas-omp1	par_	1	0	egemmtr	LNN	128	10	2.7721	1.7135
parallel-blas-omp1	par_	1	0	egemmtr	LNN	256	10	3.0049	1.7611
parallel-blas-omp1	par_	1	0	egemmtr	LNN	512	10	3.0520	1.7800
parallel-blas-omp1	par_	1	0	egemmtr	LNT	64	10	2.5689	1.6697
parallel-blas-omp1	par_	1	0	egemmtr	LNT	128	10	2.7606	1.7248
parallel-blas-omp1	par_	1	0	egemmtr	LNT	256	10	3.0211	1.7586
parallel-blas-omp1	par_	1	0	egemmtr	LNT	512	10	3.0415	1.7511
parallel-blas-omp1	par_	1	0	egemmtr	LTN	64	10	2.3976	2.3428
parallel-blas-omp1	par_	1	0	egemmtr	LTN	128	10	2.7567	2.2039
parallel-blas-omp1	par_	1	0	egemmtr	LTN	256	10	2.9948	2.1844
parallel-blas-omp1	par_	1	0	egemmtr	LTN	512	10	3.0796	2.1847
parallel-blas-omp1	par_	1	0	egemmtr	LTT	64	10	2.5090	2.0766
parallel-blas-omp1	par_	1	0	egemmtr	LTT	128	10	2.7873	1.4528
parallel-blas-omp1	par_	1	0	egemmtr	LTT	256	10	3.0253	1.1381
parallel-blas-omp1	par_	1	0	egemmtr	LTT	512	10	3.0790	1.0956
parallel-blas-omp4	par_	4	0	egemmtr	UNN	64	10	1.0152	1.5164
parallel-blas-omp4	par_	4	0	egemmtr	UNN	128	10	2.3178	1.6081
parallel-blas-omp4	par_	4	0	egemmtr	UNN	256	10	2.9055	1.7280
parallel-blas-omp4	par_	4	0	egemmtr	UNN	512	10	3.0185	1.7631
parallel-blas-omp4	par_	4	0	egemmtr	UNT	64	10	1.2674	1.6597
parallel-blas-omp4	par_	4	0	egemmtr	UNT	128	10	2.4569	1.6618
parallel-blas-omp4	par_	4	0	egemmtr	UNT	256	10	2.9082	1.7614
parallel-blas-omp4	par_	4	0	egemmtr	UNT	512	10	2.9351	1.7222
parallel-blas-omp4	par_	4	0	egemmtr	UTN	64	10	1.2030	2.3466
parallel-blas-omp4	par_	4	0	egemmtr	UTN	128	10	2.4067	2.1911
parallel-blas-omp4	par_	4	0	egemmtr	UTN	256	10	2.9222	2.1805
parallel-blas-omp4	par_	4	0	egemmtr	UTN	512	10	3.0201	2.1824
parallel-blas-omp4	par_	4	0	egemmtr	UTT	64	10	1.2555	2.0358
parallel-blas-omp4	par_	4	0	egemmtr	UTT	128	10	2.4232	1.5501
parallel-blas-omp4	par_	4	0	egemmtr	UTT	256	10	2.9396	1.1391
parallel-blas-omp4	par_	4	0	egemmtr	UTT	512	10	3.0053	1.1177
parallel-blas-omp4	par_	4	0	egemmtr	LNN	64	10	1.2552	1.6540
parallel-blas-omp4	par_	4	0	egemmtr	LNN	128	10	2.4323	1.7210
parallel-blas-omp4	par_	4	0	egemmtr	LNN	256	10	2.8595	1.7050
parallel-blas-omp4	par_	4	0	egemmtr	LNN	512	10	2.9477	1.7708
parallel-blas-omp4	par_	4	0	egemmtr	LNT	64	10	1.2855	1.6363
parallel-blas-omp4	par_	4	0	egemmtr	LNT	128	10	2.4488	1.7182
parallel-blas-omp4	par_	4	0	egemmtr	LNT	256	10	2.9436	1.7523
parallel-blas-omp4	par_	4	0	egemmtr	LNT	512	10	2.9810	1.7483
parallel-blas-omp4	par_	4	0	egemmtr	LTN	64	10	1.2201	2.3389
parallel-blas-omp4	par_	4	0	egemmtr	LTN	128	10	2.3484	2.1720
parallel-blas-omp4	par_	4	0	egemmtr	LTN	256	10	2.8741	2.1617
parallel-blas-omp4	par_	4	0	egemmtr	LTN	512	10	3.0132	2.1867
parallel-blas-omp4	par_	4	0	egemmtr	LTT	64	10	1.2327	1.7316
parallel-blas-omp4	par_	4	0	egemmtr	LTT	128	10	2.2740	1.4602
parallel-blas-omp4	par_	4	0	egemmtr	LTT	256	10	2.9354	1.1430
parallel-blas-omp4	par_	4	0	egemmtr	LTT	512	10	2.9431	1.1177
epopenblas-omp1	ep_	1	0	egemv	N	128	5	1.7670	1.9480
epopenblas-omp1	ep_	1	0	egemv	N	256	5	1.8016	1.7032
epopenblas-omp1	ep_	1	0	egemv	N	512	5	1.7038	1.9023
epopenblas-omp1	ep_	1	0	egemv	N	1024	5	1.5713	1.7255
epopenblas-omp1	ep_	1	0	egemv	N	2048	5	1.5609	1.7094
epopenblas-omp1	ep_	1	0	egemv	N/y2	128	5	1.1082	1.7545
epopenblas-omp1	ep_	1	0	egemv	N/y2	256	5	1.1235	1.7944
epopenblas-omp1	ep_	1	0	egemv	N/y2	512	5	1.1357	1.8068
epopenblas-omp1	ep_	1	0	egemv	N/y2	1024	5	1.0205	1.5677
epopenblas-omp1	ep_	1	0	egemv	N/y2	2048	5	0.9973	1.5692
epopenblas-omp1	ep_	1	0	egemv	N/y-1	128	5	1.1071	1.7039
epopenblas-omp1	ep_	1	0	egemv	N/y-1	256	5	1.1276	1.6398
epopenblas-omp1	ep_	1	0	egemv	N/y-1	512	5	1.1188	1.8100
epopenblas-omp1	ep_	1	0	egemv	N/y-1	1024	5	0.9861	1.5533
epopenblas-omp1	ep_	1	0	egemv	N/y-1	2048	5	0.9913	1.5560
epopenblas-omp1	ep_	1	0	egemv	N/x2	128	5	1.0845	1.9476
epopenblas-omp1	ep_	1	0	egemv	N/x2	256	5	1.1273	1.9793
epopenblas-omp1	ep_	1	0	egemv	N/x2	512	5	1.1353	2.0082
epopenblas-omp1	ep_	1	0	egemv	N/x2	1024	5	1.0219	1.7214
epopenblas-omp1	ep_	1	0	egemv	N/x2	2048	5	0.9813	1.6897
epopenblas-omp1	ep_	1	0	egemv	N/x2/y2	128	5	1.0836	1.7155
epopenblas-omp1	ep_	1	0	egemv	N/x2/y2	256	5	1.1234	1.7940
epopenblas-omp1	ep_	1	0	egemv	N/x2/y2	512	5	1.1355	1.8063
epopenblas-omp1	ep_	1	0	egemv	N/x2/y2	1024	5	1.0056	1.5616
epopenblas-omp1	ep_	1	0	egemv	N/x2/y2	2048	5	0.9864	1.5591
epopenblas-omp1	ep_	1	0	egemv	N/x2/y-1	128	5	1.1069	1.7553
epopenblas-omp1	ep_	1	0	egemv	N/x2/y-1	256	5	1.1230	1.7941
epopenblas-omp1	ep_	1	0	egemv	N/x2/y-1	512	5	1.1355	1.8062
epopenblas-omp1	ep_	1	0	egemv	N/x2/y-1	1024	5	0.9996	1.5743
epopenblas-omp1	ep_	1	0	egemv	N/x2/y-1	2048	5	0.9974	1.5453
epopenblas-omp1	ep_	1	0	egemv	N/x-1	128	5	0.8234	1.9491
epopenblas-omp1	ep_	1	0	egemv	N/x-1	256	5	1.1274	1.8253
epopenblas-omp1	ep_	1	0	egemv	N/x-1	512	5	1.1062	1.9255
epopenblas-omp1	ep_	1	0	egemv	N/x-1	1024	5	0.9873	1.6902
epopenblas-omp1	ep_	1	0	egemv	N/x-1	2048	5	0.9997	1.7022
epopenblas-omp1	ep_	1	0	egemv	N/x-1/y2	128	5	1.1078	1.7557
epopenblas-omp1	ep_	1	0	egemv	N/x-1/y2	256	5	1.1235	1.6550
epopenblas-omp1	ep_	1	0	egemv	N/x-1/y2	512	5	1.1221	1.7698
