target	routine	key	size	iters	overlay_GFs	migrated_GFs	ratio
kind16	xtrmm	LLCN	128	3	0.0632	0.0632	1.000
kind16	xtrmm	LLCN	256	3	0.0638	0.0625	1.021
kind16	xtrmm	RUNN	64	3	0.0558	0.0569	0.980
kind16	xtrmm	RUNN	128	3	0.0606	0.0605	1.002
kind16	xtrmm	RUNN	256	3	0.0615	0.0606	1.015
kind16	xtrmm	RUTN	64	3	0.0587	0.0592	0.992
kind16	xtrmm	RUTN	128	3	0.0607	0.0606	1.000
kind16	xtrmm	RUTN	256	3	0.0611	0.0615	0.994
kind16	xtrmm	RUCN	64	3	0.0592	0.0590	1.003
kind16	xtrmm	RUCN	128	3	0.0604	0.0596	1.014
kind16	xtrmm	RUCN	256	3	0.0614	0.0612	1.004
kind16	xtrmm	RLNN	64	3	0.0593	0.0595	0.998
kind16	xtrmm	RLNN	128	3	0.0605	0.0604	1.002
kind16	xtrmm	RLNN	256	3	0.0615	0.0604	1.019
kind16	xtrmm	RLTN	64	3	0.0580	0.0590	0.982
kind16	xtrmm	RLTN	128	3	0.0609	0.0607	1.003
kind16	xtrmm	RLTN	256	3	0.0605	0.0606	0.998
kind16	xtrmm	RLCN	64	3	0.0588	0.0594	0.991
kind16	xtrmm	RLCN	128	3	0.0599	0.0606	0.989
kind16	xtrmm	RLCN	256	3	0.0595	0.0614	0.969
kind16	xtrsm	LUNN	64	3	0.0535	0.0538	0.995
kind16	xtrsm	LUNN	128	3	0.0568	0.0566	1.004
kind16	xtrsm	LUNN	256	3	0.0588	0.0586	1.003
kind16	xtrsm	LUTN	64	3	0.0518	0.0522	0.993
kind16	xtrsm	LUTN	128	3	0.0521	0.0466	1.118
kind16	xtrsm	LUTN	256	3	0.0525	0.0518	1.014
kind16	xtrsm	LUCN	64	3	0.0517	0.0519	0.995
kind16	xtrsm	LUCN	128	3	0.0523	0.0517	1.011
kind16	xtrsm	LUCN	256	3	0.0529	0.0521	1.015
kind16	xtrsm	LLNN	64	3	0.0513	0.0520	0.987
kind16	xtrsm	LLNN	128	3	0.0564	0.0558	1.012
kind16	xtrsm	LLNN	256	3	0.0586	0.0571	1.027
kind16	xtrsm	LLTN	64	3	0.0537	0.0535	1.003
kind16	xtrsm	LLTN	128	3	0.0548	0.0550	0.996
kind16	xtrsm	LLTN	256	3	0.0552	0.0560	0.987
kind16	xtrsm	LLCN	64	3	0.0535	0.0539	0.992
kind16	xtrsm	LLCN	128	3	0.0549	0.0550	0.999
kind16	xtrsm	LLCN	256	3	0.0557	0.0560	0.995
kind16	xtrsm	RUNN	64	3	0.0604	0.0604	1.000
kind16	xtrsm	RUNN	128	3	0.0623	0.0539	1.156
kind16	xtrsm	RUNN	256	3	0.0643	0.0631	1.020
kind16	xtrsm	RUTN	64	3	0.0633	0.0633	1.000
kind16	xtrsm	RUTN	128	3	0.0633	0.0633	0.999
kind16	xtrsm	RUTN	256	3	0.0634	0.0635	0.998
kind16	xtrsm	RUCN	64	3	0.0627	0.0632	0.992
kind16	xtrsm	RUCN	128	3	0.0639	0.0636	1.005
kind16	xtrsm	RUCN	256	3	0.0639	0.0647	0.988
kind16	xtrsm	RLNN	64	3	0.0636	0.0634	1.003
kind16	xtrsm	RLNN	128	3	0.0650	0.0649	1.001
kind16	xtrsm	RLNN	256	3	0.0669	0.0667	1.003
kind16	xtrsm	RLTN	64	3	0.0611	0.0613	0.996
kind16	xtrsm	RLTN	128	3	0.0629	0.0634	0.993
kind16	xtrsm	RLTN	256	3	0.0644	0.0649	0.993
kind16	xtrsm	RLCN	64	3	0.0613	0.0615	0.996
kind16	xtrsm	RLCN	128	3	0.0630	0.0633	0.995
kind16	xtrsm	RLCN	256	3	0.0646	0.0638	1.012
