target	routine	key	size	iters	parallel_blas_GFs	migrated_GFs	ratio
kind10	ytpmv	UTN/x-1	128	200	3.1123	3.0053	1.036
kind10	ytpmv	UTN/x-1	256	200	3.0845	3.0895	0.998
kind10	ytpmv	UTN/x-1	512	200	3.2478	3.1391	1.035
kind10	ytpmv	UTN/x-1	1024	200	2.6458	2.6041	1.016
kind10	ytpmv	UTU	128	200	3.1956	3.1974	0.999
kind10	ytpmv	UTU	256	200	3.1554	3.1541	1.000
kind10	ytpmv	UTU	512	200	3.1487	3.1664	0.994
kind10	ytpmv	UTU	1024	200	2.5980	2.5969	1.000
kind10	ytpmv	UTU/x2	128	200	3.2483	3.1490	1.032
kind10	ytpmv	UTU/x2	256	200	3.2028	3.1295	1.023
kind10	ytpmv	UTU/x2	512	200	3.1894	3.0587	1.043
kind10	ytpmv	UTU/x2	1024	200	2.6201	2.5855	1.013
kind10	ytpmv	UTU/x-1	128	200	3.2906	3.1759	1.036
kind10	ytpmv	UTU/x-1	256	200	3.2207	3.1477	1.023
kind10	ytpmv	UTU/x-1	512	200	3.2512	3.1307	1.039
kind10	ytpmv	UTU/x-1	1024	200	2.6451	2.5993	1.018
kind10	ytpmv	UCN	128	200	2.9264	2.9118	1.005
kind10	ytpmv	UCN	256	200	2.8326	2.9107	0.973
kind10	ytpmv	UCN	512	200	2.9294	2.9405	0.996
kind10	ytpmv	UCN	1024	200	2.4233	2.4461	0.991
kind10	ytpmv	UCN/x2	128	200	2.9279	2.9060	1.008
kind10	ytpmv	UCN/x2	256	200	2.9339	2.9185	1.005
kind10	ytpmv	UCN/x2	512	200	2.9403	2.8483	1.032
kind10	ytpmv	UCN/x2	1024	200	2.4174	2.4449	0.989
kind10	ytpmv	UCN/x-1	128	200	2.9121	2.9280	0.995
kind10	ytpmv	UCN/x-1	256	200	2.9326	2.9295	1.001
kind10	ytpmv	UCN/x-1	512	200	2.9339	2.9344	1.000
kind10	ytpmv	UCN/x-1	1024	200	2.4577	2.4448	1.005
kind10	ytpmv	UCU	128	200	2.9507	2.9558	0.998
kind10	ytpmv	UCU	256	200	2.9217	2.9360	0.995
kind10	ytpmv	UCU	512	200	2.9217	2.9472	0.991
kind10	ytpmv	UCU	1024	200	2.4516	2.4523	1.000
kind10	ytpmv	UCU/x2	128	200	2.9470	2.9302	1.006
kind10	ytpmv	UCU/x2	256	200	2.9182	2.9257	0.997
kind10	ytpmv	UCU/x2	512	200	2.9511	2.9069	1.015
kind10	ytpmv	UCU/x2	1024	200	2.4427	2.3853	1.024
kind10	ytpmv	UCU/x-1	128	200	2.9857	2.9452	1.014
kind10	ytpmv	UCU/x-1	256	200	2.9253	2.9245	1.000
kind10	ytpmv	UCU/x-1	512	200	2.9669	2.9273	1.014
kind10	ytpmv	UCU/x-1	1024	200	2.4619	2.4447	1.007
kind10	ytpmv	LNN	128	200	2.0583	2.0482	1.005
kind10	ytpmv	LNN	256	200	2.1038	2.0672	1.018
kind10	ytpmv	LNN	512	200	2.1246	2.1116	1.006
kind10	ytpmv	LNN	1024	200	1.8872	1.8898	0.999
kind10	ytpmv	LNN/x2	128	200	2.1870	2.1960	0.996
kind10	ytpmv	LNN/x2	256	200	2.2240	2.2264	0.999
kind10	ytpmv	LNN/x2	512	200	2.2281	2.2435	0.993
kind10	ytpmv	LNN/x2	1024	200	1.9706	1.9831	0.994
kind10	ytpmv	LNN/x-1	128	200	2.1924	2.2017	0.996
kind10	ytpmv	LNN/x-1	256	200	2.2218	2.1877	1.016
kind10	ytpmv	LNN/x-1	512	200	2.2485	2.2383	1.005
kind10	ytpmv	LNN/x-1	1024	200	1.9764	1.9883	0.994
kind10	ytpmv	LNU	128	200	2.0809	2.0855	0.998
kind10	ytpmv	LNU	256	200	2.1150	2.1092	1.003
kind10	ytpmv	LNU	512	200	2.1298	2.1273	1.001
kind10	ytpmv	LNU	1024	200	1.8709	1.8526	1.010
kind10	ytpmv	LNU/x2	128	200	2.1184	2.1363	0.992
kind10	ytpmv	LNU/x2	256	200	2.2129	2.2424	0.987
kind10	ytpmv	LNU/x2	512	200	2.2401	2.2473	0.997
kind10	ytpmv	LNU/x2	1024	200	1.9571	1.9766	0.990
kind10	ytpmv	LNU/x-1	128	200	2.2197	2.2272	0.997
kind10	ytpmv	LNU/x-1	256	200	2.1962	2.2557	0.974
kind10	ytpmv	LNU/x-1	512	200	2.2524	2.2521	1.000
kind10	ytpmv	LNU/x-1	1024	200	1.9739	1.9831	0.995
kind10	ytpmv	LTN	128	200	3.1977	3.3344	0.959
kind10	ytpmv	LTN	256	200	3.2180	3.3763	0.953
kind10	ytpmv	LTN	512	200	3.2814	3.3699	0.974
kind10	ytpmv	LTN	1024	200	2.6648	2.7367	0.974
kind10	ytpmv	LTN/x2	128	200	3.3029	3.1808	1.038
kind10	ytpmv	LTN/x2	256	200	3.2104	3.1043	1.034
kind10	ytpmv	LTN/x2	512	200	3.3810	3.2203	1.050
kind10	ytpmv	LTN/x2	1024	200	2.7230	2.6405	1.031
kind10	ytpmv	LTN/x-1	128	200	3.2907	3.2014	1.028
kind10	ytpmv	LTN/x-1	256	200	3.1963	3.0839	1.036
kind10	ytpmv	LTN/x-1	512	200	3.3700	3.2682	1.031
kind10	ytpmv	LTN/x-1	1024	200	2.7560	2.6504	1.040
kind10	ytpmv	LTU	128	200	3.2002	3.3484	0.956
kind10	ytpmv	LTU	256	200	3.2414	3.2017	1.012
kind10	ytpmv	LTU	512	200	3.2537	3.4113	0.954
kind10	ytpmv	LTU	1024	200	2.6957	2.7425	0.983
kind10	ytpmv	LTU/x2	128	200	3.3804	3.2198	1.050
kind10	ytpmv	LTU/x2	256	200	3.1829	3.0975	1.028
kind10	ytpmv	LTU/x2	512	200	3.3693	3.2514	1.036
kind10	ytpmv	LTU/x2	1024	200	2.7665	2.5938	1.067
kind10	ytpmv	LTU/x-1	128	200	3.1198	2.9812	1.046
kind10	ytpmv	LTU/x-1	256	200	3.0262	2.9494	1.026
kind10	ytpmv	LTU/x-1	512	200	3.2790	3.2068	1.023
kind10	ytpmv	LTU/x-1	1024	200	2.7700	2.6902	1.030
